outdoor_air_temperature;air_temperature;relative_humidity;season;country;building_type;air_speed;metabolic_rate;climate;cooling_type
32.25;26.1;46.0;hot/wet;india;office;0.04;1.0;tropical wet savanna;mixed mode
29.1;21.9;78.3;summer;india;office;0.01;1.1;subtropical highland;naturally ventilated
29.75;29.6;33.95541033013831;summer;australia;office;0.39;1.2337883959044362;temperature marine;naturally ventilated
33.25;28.6;30.0;hot/wet;india;office;0.03;1.2;hot semi-arid;mixed mode
14.5;14.6;70.1;winter;pakistan;office;0.0606381072622328;1.877133105802048;semi arid midlatitude;naturally ventilated
32.1;26.8;47.0;hot/wet;india;office;0.13;1.0;tropical wet savanna;mixed mode
24.28;27.0;79.6;hot/wet;india;multifamily housing;0.13;2.0;tropical wet savanna;naturally ventilated
32.0;26.5;48.0;hot/wet;india;office;0.02;1.2;tropical wet savanna;mixed mode
15.25;20.3;53.7;winter;pakistan;office;1.23337254637378;0.8873720136518772;semi arid midlatitude;naturally ventilated
18.56;24.8;50.0;summer;germany;office;0.06;1.2;temperate oceanic;naturally ventilated
15.9;22.3;52.8;summer;uk;others;0.07;1.2;temperate oceanic;air conditioned
14.166666666666671;22.48;23.660990000000005;winter;usa;office;0.2403333333333333;1.2;mediterranean;air conditioned
21.3;25.8;52.5;winter;pakistan;office;0.0750367854610522;1.006825938566553;desert (hot arid);naturally ventilated
26.944444444444443;29.3;88.51217301303497;hot/wet;singapore;office;0.0899999999999999;1.1817406143344706;wet equatorial;naturally ventilated
40.18;35.1;31.1;summer;india;office;0.1;1.0;hot semi-arid;mixed mode
12.964357376098633;23.4;27.1;summer;sweden;others;0.03;1.4;temperate oceanic;air conditioned
29.65;20.5;82.3;summer;india;office;0.02;1.4;subtropical highland;naturally ventilated
27.388888888888893;31.1;71.62855827791691;hot/wet;singapore;office;0.0899999999999999;1.0580204778156996;wet equatorial;naturally ventilated
37.68;28.6;38.8;summer;india;office;0.6;1.2;hot semi-arid;air conditioned
12.4;21.7;32.3;winter;portugal;others;0.06;1.2;warm-summer mediterranean;mixed mode
28.1;29.1;66.0;cool/dry;india;office;0.23;1.0;tropical wet savanna;air conditioned
19.4;26.7;38.400000000000006;winter;pakistan;office;0.0145948074283247;0.8873720136518772;desert (hot arid);naturally ventilated
26.75;28.5;48.0;cool/dry;india;office;0.05;1.0;tropical wet savanna;mixed mode
18.75;25.9;45.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
14.9;25.0;32.8;winter;portugal;others;0.06;1.2;warm-summer mediterranean;mixed mode
30.42;32.2;87.6;summer;india;multifamily housing;1.37;0.88;hot semi-arid;naturally ventilated
36.35;26.2;53.1;summer;india;office;0.06;1.4;subtropical highland;naturally ventilated
15.95;23.8;42.30000000000001;summer;canada;office;0.08;1.3999999999999997;continental subarctic;air conditioned
30.35;25.8;45.0;cool/dry;india;office;0.0;1.0;tropical wet savanna;mixed mode
12.58220238;20.4;43.7;winter;australia;senior center;0.08;1.0;humid subtropical;mixed mode
28.3;33.2;67.0;hot/wet;malaysia;multifamily housing;0.2;1.1;tropical rainforest;naturally ventilated
27.59;28.3;82.9;hot/wet;india;multifamily housing;0.49;1.2;tropical wet savanna;naturally ventilated
12.93735;20.4;33.5;winter;australia;office;0.03;1.2;humid subtropical;mixed mode
24.65;27.2;52.65359612562543;summer;australia;office;0.24;1.1092150170648465;humid subtropical;naturally ventilated
13.615;22.2;28.2;summer;uk;office;0.0576;1.2;west coast marine;naturally ventilated
24.7;29.0;26.5;summer;pakistan;office;0.3464822724752145;0.7679180887372011;desert (hot arid);naturally ventilated
31.17;31.5;83.4;summer;india;multifamily housing;0.96;1.95;hot semi-arid;naturally ventilated
23.200000000000003;26.4;39.5;summer;china;classroom;0.38;1.1;monsoon-influenced hot-summer humid continental;air conditioned
17.15;22.7;50.99778003270264;summer;australia;office;0.0899999999999999;1.1569965870307166;temperature marine;air conditioned
32.0;25.2;43.5;summer;philippines;office;0.12;1.5;tropical wet savanna;air conditioned
18.0;24.1;53.0;summer;germany;office;0.2;1.2;temperate oceanic;naturally ventilated
29.75;29.8;33.72884573783202;summer;australia;office;0.72;1.0580204778156996;temperature marine;naturally ventilated
20.8;23.5;61.0;cool/dry;australia;office;0.14;1.4897610921501698;tropical savanna;air conditioned
13.0;19.3;61.400000000000006;winter;pakistan;office;0.0278358677793796;1.877133105802048;semi arid midlatitude;naturally ventilated
32.0;27.1;34.15295739128937;summer;australia;office;0.13;1.0580204778156996;temperature marine;naturally ventilated
33.25;29.5;70.3;summer;india;multifamily housing;0.64;1.13;monsoon-influenced humid subtropical;mixed mode
28.4;24.8;47.4;summer;china;classroom;0.3;1.1;monsoon-influenced hot-summer humid continental;air conditioned
12.6;22.1;37.7;winter;portugal;others;0.06;2.0;warm-summer mediterranean;mixed mode
-5.15;21.7;62.8;winter;china;others;0.35;1.2;humid subtropical;naturally ventilated
35.19;26.7;41.8;summer;india;office;0.28;1.2;hot semi-arid;mixed mode
2.34;24.5;29.0;winter;france;classroom;0.03;1.0;temperate oceanic;naturally ventilated
28.3;36.1;23.6;summer;pakistan;office;1.1236000000000002;1.006825938566553;semi arid high altitude;naturally ventilated
19.75;23.9;73.5;winter;pakistan;office;0.0133296238475919;0.7679180887372011;desert (hot arid);naturally ventilated
28.5;24.1;36.400000000000006;hot/wet;thailand;office;0.11;1.1;tropical savanna;air conditioned
27.35;30.1;56.0;summer;pakistan;office;0.2116;0.8873720136518772;desert (hot arid);naturally ventilated
5.0;20.82;28.26614;winter;usa;office;0.0483333333333333;1.0;mediterranean;air conditioned
20.75;28.0;47.0;cool/dry;india;office;0.25;1.0;hot semi-arid;mixed mode
32.78;31.3;21.1;winter;india;multifamily housing;0.87;0.8;hot semi-arid;naturally ventilated
24.51;22.2;58.0;summer;sweden;office;0.09;1.2;temperate oceanic;air conditioned
4.65;19.7;62.8;winter;iran;office;0.05;0.8;hot-summer mediterranean;naturally ventilated
30.55;30.7;44.7;summer;pakistan;office;0.0225;1.877133105802048;semi arid high altitude;naturally ventilated
30.85;25.1;40.0;hot/wet;india;office;0.07;1.0;tropical wet savanna;mixed mode
16.944444444444443;23.4;66.27306944770953;summer;usa;office;0.1;1.2;mediterranean;air conditioned
25.0;29.3;50.30000000000001;summer;pakistan;office;0.1681;0.8873720136518772;semi arid midlatitude;naturally ventilated
10.555555555555555;22.6;39.15910825315928;winter;usa;office;0.0266666666666666;1.2;mediterranean;air conditioned
22.9;26.5;54.3;summer;portugal;office;0.13;1.9;warm-summer mediterranean;naturally ventilated
13.06;18.2;49.80000000000001;summer;uk;office;0.019044;1.0;west coast marine;naturally ventilated
28.05;26.3;60.4153004960456;hot/wet;australia;office;0.12;1.0921501706484644;tropical savanna;air conditioned
24.7;27.0;49.6;winter;india;office;0.06;1.1;tropical wet savanna;air conditioned
12.75821429;24.1;37.2;winter;australia;senior center;0.17;1.0;humid subtropical;mixed mode
25.2;25.8;49.0;cool/dry;india;office;0.18;1.0;tropical wet savanna;mixed mode
18.61111111111111;24.010000000000005;67.68012492132188;summer;usa;office;0.0766666666666666;1.2;mediterranean;air conditioned
28.91508699;30.2;40.0;summer;italy;multifamily housing;0.04;1.5;temperate;mixed mode
11.944444444444446;21.829999999999995;53.93781762946104;winter;usa;office;0.0466666666666666;1.2;mediterranean;naturally ventilated
3.611111111111111;20.81;24.96542934948656;winter;usa;office;0.02;1.2;mediterranean;air conditioned
-14.0;23.5;76.4;winter;china;others;0.31;1.2;humid subtropical;naturally ventilated
26.6;24.7;64.1;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
26.35;28.6;66.2;cool/dry;india;office;0.2;1.2;tropical wet savanna;naturally ventilated
15.95;22.2;39.24320686636632;summer;australia;office;0.55;1.2030716723549484;temperature marine;naturally ventilated
13.916666666666671;23.27;38.30225653254411;winter;usa;office;0.1066666666666666;1.0;mediterranean;naturally ventilated
-21.25;20.3;37.0;winter;china;classroom;0.2;1.2;humid subtropical;mixed mode
30.77;25.4;37.8;winter;india;others;0.41;1.2;hot semi-arid;air conditioned
29.75;29.6;37.889182470069166;summer;australia;office;0.1;1.1569965870307166;temperature marine;naturally ventilated
6.05;22.75;31.329999999999995;winter;uk;office;0.05;1.194539249146758;west coast marine;naturally ventilated
22.27;23.9;39.8;winter;india;classroom;0.26;1.2;hot semi-arid;air conditioned
13.52;21.1;55.4;summer;uk;classroom;0.04;1.2;warm-summerÂ humid continental;naturally ventilated
26.75;22.969999999999995;48.0;hot/wet;australia;office;0.16;0.9931740614334472;tropical savanna;air conditioned
19.75;25.2;59.0;winter;pakistan;office;0.0387933304041544;1.1262798634812288;desert (hot arid);naturally ventilated
10.4;22.0;61.6;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
39.65;29.9;38.9;summer;india;office;0.44;1.2;hot semi-arid;mixed mode
23.61111111111111;21.92;67.78784173021613;summer;usa;office;0.0933333333333333;1.3999999999999997;mediterranean;air conditioned
27.388888888888893;29.9;73.49876545213858;hot/wet;singapore;office;0.21;1.0238907849829348;wet equatorial;naturally ventilated
18.63;23.6;40.5;summer;germany;office;0.05;1.2;temperate oceanic;naturally ventilated
27.05555555555556;31.0;29.0;summer;greece;office;0.0;1.2;mediterranean;naturally ventilated
14.9;29.6;64.4;summer;china;others;0.28;2.0;humid subtropical;mixed mode
19.9;28.2;23.2;summer;china;classroom;0.01;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
13.3;22.1;40.9;summer;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
21.9;34.1;57.5;summer;china;classroom;0.45;1.2;humid subtropical;naturally ventilated
10.4;26.5;44.2;winter;uk;others;0.0;1.2;temperate oceanic;mixed mode
14.25;20.1;53.52384625115428;summer;australia;office;0.1;1.1655290102389078;temperature marine;naturally ventilated
21.204999999999995;24.2;58.0;summer;australia;office;0.24;1.006825938566553;humid subtropical;mixed mode
26.75;23.829999999999995;57.0;hot/wet;australia;office;0.17;1.5394197952218427;tropical savanna;air conditioned
28.35;28.1;66.4;summer;china;classroom;0.1;1.1;monsoon-influenced hot-summer humid continental;air conditioned
18.75;25.9;45.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
19.28;24.4;57.9;summer;germany;office;3.29;1.2;temperate oceanic;naturally ventilated
24.300030000000003;24.8;53.5;summer;australia;office;0.07;1.1;humid subtropical;mixed mode
30.18;24.6;47.0;summer;australia;office;0.12;1.1;humid subtropical;mixed mode
11.5;14.6;50.80000000000001;winter;pakistan;office;0.0102154522109867;0.8873720136518772;semi arid high altitude;naturally ventilated
32.9;25.5;31.8;winter;india;others;0.32;1.2;hot semi-arid;air conditioned
19.4;25.7;46.5;summer;tunisia;office;0.08;1.0;hot desert;naturally ventilated
12.75;23.1;45.5;summer;sweden;others;0.0;1.2;temperate oceanic;air conditioned
26.68;31.8;58.2;cool/dry;india;multifamily housing;1.24;1.0;tropical wet savanna;mixed mode
32.73;30.6;74.6;summer;india;multifamily housing;0.5;0.8;hot semi-arid;naturally ventilated
32.1;24.2;51.0;hot/wet;india;office;0.18;1.0;tropical wet savanna;mixed mode
32.8;23.0;48.3;summer;india;office;0.07;1.1;monsoon-influenced humid subtropical;air conditioned
35.45;36.5;45.7;summer;india;office;0.75;1.1;monsoon-influenced humid subtropical;mixed mode
11.5;12.2;74.2;winter;pakistan;office;0.0228357680416116;1.006825938566553;semi arid high altitude;naturally ventilated
27.388888888888893;28.8;75.53389778935792;hot/wet;singapore;office;0.23;1.328924914675768;wet equatorial;naturally ventilated
-0.6499999999999999;21.4;43.3;winter;china;classroom;0.23;1.2;humid subtropical;naturally ventilated
24.65;25.7;50.0;cool/dry;india;office;0.02;1.0;tropical wet savanna;mixed mode
24.48;24.1;65.1;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
31.0;29.4;65.0;cool/dry;india;office;0.05;1.0;hot semi-arid;mixed mode
10.15;16.2;47.30000000000001;winter;pakistan;office;1.3859290899008534;0.8873720136518772;desert (hot arid);naturally ventilated
21.15;26.5;41.4;summer;china;classroom;0.09;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
11.0;24.1;39.6;winter;france;classroom;0.06;1.2;temperate oceanic;naturally ventilated
13.3;23.3;39.3;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
16.2;26.1;35.6;summer;uk;others;0.6;1.3;temperate oceanic;naturally ventilated
23.9;25.0;73.6;summer;india;office;0.02;1.3;tropical wet savanna;naturally ventilated
34.35;26.2;34.6;summer;india;others;0.0;1.2;hot semi-arid;air conditioned
21.63;27.1;86.5;cool/dry;india;multifamily housing;0.28;1.7;tropical wet savanna;naturally ventilated
13.67232143;19.7;59.3;winter;australia;senior center;0.11;1.0;humid subtropical;mixed mode
25.30555555555556;31.1375;10.456666666666704;summer;greece;office;0.0;1.2;mediterranean;naturally ventilated
11.111111111111107;23.46;45.30699;winter;usa;office;0.088;1.0;mediterranean;air conditioned
23.55;32.0;66.3;summer;china;classroom;0.21;1.2;humid subtropical;mixed mode
28.28;31.4;87.9;winter;india;multifamily housing;0.4;1.1;hot semi-arid;mixed mode
12.5;22.3;51.9;winter;portugal;office;0.05;1.2;warm-summer mediterranean;naturally ventilated
13.916666666666671;22.5;39.29987162843955;winter;usa;office;0.1466666666666667;1.2;mediterranean;naturally ventilated
16.4;22.7;36.0;winter;china;classroom;0.07;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
25.1;24.1;59.81212857100595;summer;australia;office;0.08;1.131399317406143;humid subtropical;air conditioned
27.93;28.0;90.2;summer;india;multifamily housing;0.67;1.1;hot semi-arid;naturally ventilated
13.88888888888889;23.63;50.7341397868995;winter;usa;office;0.07;1.0;mediterranean;naturally ventilated
25.7;28.2;49.80000000000001;summer;pakistan;office;0.5041;1.1262798634812288;semi arid high altitude;naturally ventilated
11.38888888888889;22.969999999999995;38.48044892356862;winter;usa;office;0.12;1.2;mediterranean;air conditioned
18.0;25.2;52.0;cool/dry;india;office;0.02;1.0;hot semi-arid;mixed mode
19.1;25.6;44.42746695572609;summer;australia;office;0.0899999999999999;1.1262798634812288;humid subtropical;naturally ventilated
15.0;22.28;57.48722227827911;summer;usa;office;0.0833333333333333;1.2;mediterranean;air conditioned
23.4;25.9;41.5;summer;portugal;others;0.07;1.2;warm-summer mediterranean;mixed mode
25.7;18.8;42.3;summer;china;classroom;0.35;1.1;monsoon-influenced hot-summer humid continental;air conditioned
33.56;31.5;16.9;winter;india;multifamily housing;0.84;1.0;hot semi-arid;naturally ventilated
30.58;31.7;56.1;summer;india;others;0.75;1.2;hot semi-arid;mixed mode
14.08;21.7;43.7;summer;uk;office;0.021025;1.2;west coast marine;naturally ventilated
10.4;22.6;48.3;winter;uk;classroom;0.08;1.2;warm-summerÂ humid continental;naturally ventilated
20.75;27.6;43.0;cool/dry;india;office;0.04;1.0;hot semi-arid;mixed mode
18.0;26.5;48.0;summer;germany;office;0.05;1.2;temperate oceanic;mixed mode
27.92;27.0;52.6;summer;germany;office;0.01;1.2;temperate oceanic;naturally ventilated
17.1;20.9;55.5;summer;portugal;others;0.1;1.3;hot-summer mediterranean;naturally ventilated
13.0;14.6;67.7;winter;pakistan;office;0.0;1.877133105802048;semi arid midlatitude;naturally ventilated
2.1;24.1;32.1;winter;uk;others;0.01;1.3;temperate oceanic;air conditioned
13.45;25.1;49.5;summer;uk;office;0.06;2.6;west coast marine;air conditioned
15.35;22.9;47.7;summer;germany;office;0.04;1.2;temperate oceanic;naturally ventilated
10.0;25.29;54.900000000000006;winter;uk;office;0.15;1.194539249146758;west coast marine;mixed mode
6.199999999999999;19.5;64.4;winter;iran;office;0.02;0.8;hot-summer mediterranean;naturally ventilated
28.9;22.2;79.5;summer;india;office;0.03;1.1;subtropical highland;naturally ventilated
29.75;31.2;39.73146226498819;summer;australia;office;0.46;1.1092150170648465;temperature marine;naturally ventilated
19.9;24.4;46.59232435187303;summer;australia;office;0.13;1.0580204778156996;temperature marine;air conditioned
10.050000000000002;24.29;41.85;summer;uk;office;0.08;1.194539249146758;west coast marine;naturally ventilated
14.72222222222222;22.42;29.604120000000005;winter;usa;office;0.0556666666666666;1.0;mediterranean;air conditioned
18.2;23.663333333333327;35.510000000000005;summer;australia;office;0.1023333333333333;1.718213058419244;hot arid;air conditioned
17.8;22.4;70.0;summer;uk;classroom;0.08;1.2;warm-summerÂ humid continental;naturally ventilated
32.25;29.1;58.0;hot/wet;india;office;0.05;1.0;hot semi-arid;mixed mode
13.79761028289795;23.0;37.8;winter;sweden;office;0.11;1.7;temperate oceanic;air conditioned
27.15;29.3;75.1;cool/dry;india;office;0.93;1.4;tropical wet savanna;naturally ventilated
30.4;27.3;49.0;hot/wet;india;office;0.16;1.0;tropical wet savanna;mixed mode
23.65;23.2;58.290536002864265;summer;australia;office;0.11;1.131399317406143;humid subtropical;air conditioned
0.2999999999999998;19.7;31.5;winter;china;classroom;0.21;1.2;humid subtropical;naturally ventilated
19.75;24.0;73.3;winter;pakistan;office;0.0100099959257009;1.006825938566553;desert (hot arid);naturally ventilated
18.8;25.1;43.1;summer;canada;office;0.08;1.0;continental subarctic;air conditioned
22.1;22.4;58.3;summer;australia;office;0.13;1.3;humid subtropical;mixed mode
36.95;27.2;34.6;summer;india;office;0.02;1.4;subtropical highland;naturally ventilated
17.9;18.4;45.7;winter;india;multifamily housing;0.0;1.2;hot semi-arid;naturally ventilated
